,index,longitude,latitude,acq_date,acq_time,satellite
403,134902,-95.906342,39.90831,2022-09-09,1700,L8
415,134914,-94.867402,40.094843,2022-09-09,1700,L8
416,134915,-95.157002,40.272231,2022-09-09,1700,L8
420,134919,-94.03094,40.377478,2022-09-09,1700,L8
423,134922,-93.960914,40.671317,2022-09-09,1700,L8
424,134923,-94.829724,40.82404,2022-09-09,1700,L8
425,134924,-94.547641,40.901405,2022-09-09,1700,L8
429,134928,-95.350236,40.977008,2022-09-09,1700,L8
432,134931,-94.954977,40.994391,2022-09-09,1700,L8
438,134937,-95.243858,41.0048,2022-09-09,1700,L8
448,134947,-94.945442,41.191273,2022-09-09,1700,L8
452,134951,-94.661336,41.244904,2022-09-09,1700,L8
453,134952,-93.753846,41.379269,2022-09-09,1700,L8
456,134955,-94.676511,41.404111,2022-09-09,1700,L8
457,134956,-94.375987,41.686417,2022-09-09,1700,L8
460,134959,-94.054097,41.709005,2022-09-09,1700,L8
463,134962,-94.550751,41.713914,2022-09-09,1700,L8
466,134965,-93.644316,41.947113,2022-09-09,1700,L8
468,134967,-93.567879,42.183667,2022-09-09,1700,L8
472,134971,-94.578097,42.210152,2022-09-09,1700,L8
474,134973,-94.372499,42.281963,2022-09-09,1700,L8
478,134977,-92.854686,43.308055,2022-09-09,1700,L8
479,134978,-95.860546,36.573724,2022-09-09,1701,L8
480,134979,-95.948501,36.761902,2022-09-09,1701,L8
484,134983,-96.813715,36.906479,2022-09-09,1701,L8
485,134984,-95.61386,37.058472,2022-09-09,1701,L8
490,134989,-95.843602,37.427864,2022-09-09,1701,L8
492,134991,-95.459963,37.698979,2022-09-09,1701,L8
493,134992,-95.154851,38.052887,2022-09-09,1701,L8
499,134998,-94.905639,38.238053,2022-09-09,1701,L8
525,135024,-95.28851,38.586949,2022-09-09,1701,L8
527,135026,-95.17891,38.924766,2022-09-09,1701,L8
528,135027,-94.547148,38.978103,2022-09-09,1701,L8
529,135028,-95.781113,38.990075,2022-09-09,1701,L8
530,135029,-94.822163,39.074147,2022-09-09,1701,L8
531,135030,-94.517908,39.100672,2022-09-09,1701,L8
532,135031,-95.014422,39.213161,2022-09-09,1701,L8
534,135033,-95.396674,39.317006,2022-09-09,1701,L8
536,135035,-95.103777,39.37781,2022-09-09,1701,L8
537,135036,-96.34478,39.448451,2022-09-09,1701,L8
553,135052,-96.797772,32.207341,2022-09-09,1702,L8
554,135053,-96.510316,32.246373,2022-09-09,1702,L8
565,135064,-96.333414,32.330408,2022-09-09,1702,L8
572,135071,-97.338709,32.369306,2022-09-09,1702,L8
573,135072,-97.239672,32.428843,2022-09-09,1702,L8
585,135084,-97.041598,32.456222,2022-09-09,1702,L8
587,135086,-96.864456,32.457671,2022-09-09,1702,L8
588,135087,-96.503629,32.466721,2022-09-09,1702,L8
592,135091,-96.662826,32.493045,2022-09-09,1702,L8
597,135096,-97.411354,32.517715,2022-09-09,1702,L8
599,135098,-97.725749,32.553765,2022-09-09,1702,L8
601,135100,-96.218957,32.623319,2022-09-09,1702,L8
602,135101,-96.665995,32.666517,2022-09-09,1702,L8
604,135103,-97.678688,32.71239,2022-09-09,1702,L8
605,135104,-96.500711,32.721493,2022-09-09,1702,L8
607,135106,-98.067327,32.768381,2022-09-09,1702,L8
618,135117,-97.84287,32.812782,2022-09-09,1702,L8
623,135122,-96.943553,32.878344,2022-09-09,1702,L8
624,135123,-97.670731,32.903072,2022-09-09,1702,L8
626,135125,-96.22626,32.913716,2022-09-09,1702,L8
639,135138,-98.204318,32.922761,2022-09-09,1702,L8
644,135143,-97.815343,32.931044,2022-09-09,1702,L8
653,135152,-96.961795,33.019596,2022-09-09,1702,L8
656,135155,-97.651267,33.044107,2022-09-09,1702,L8
668,135167,-97.480818,33.054594,2022-09-09,1702,L8
669,135168,-97.588078,33.138379,2022-09-09,1702,L8
671,135170,-97.896276,33.156915,2022-09-09,1702,L8
673,135172,-97.663243,33.313727,2022-09-09,1702,L8
675,135174,-96.165856,33.436531,2022-09-09,1702,L8
678,135177,-96.404715,33.442845,2022-09-09,1702,L8
680,135179,-97.776041,33.565977,2022-09-09,1702,L8
681,135180,-96.60199,33.601543,2022-09-09,1702,L8
696,135195,-96.073249,33.695631,2022-09-09,1702,L8
700,135199,-96.531166,33.715916,2022-09-09,1702,L8
705,135204,-96.782123,33.81238,2022-09-09,1702,L8
709,135208,-97.382015,33.845519,2022-09-09,1702,L8
713,135212,-96.897721,34.080037,2022-09-09,1702,L8
714,135213,-97.312358,34.089409,2022-09-09,1702,L8
718,135217,-97.423767,34.095759,2022-09-09,1702,L8
735,135234,-97.16248,34.118909,2022-09-09,1702,L8
737,135236,-96.66848,34.224392,2022-09-09,1702,L8
738,135237,-96.23275,34.246699,2022-09-09,1702,L8
742,135241,-96.555862,34.267906,2022-09-09,1702,L8
743,135242,-97.087425,34.288449,2022-09-09,1702,L8
744,135243,-96.980071,34.578852,2022-09-09,1702,L8
745,135244,-97.412399,34.613917,2022-09-09,1702,L8
748,135247,-97.245728,34.682503,2022-09-09,1702,L8
752,135251,-97.385354,34.743131,2022-09-09,1702,L8
759,135258,-96.986563,34.770188,2022-09-09,1702,L8
761,135260,-96.134836,34.909954,2022-09-09,1702,L8
763,135262,-96.620416,35.20278,2022-09-09,1702,L8
766,135265,-97.148382,35.21255,2022-09-09,1702,L8
768,135267,-95.470297,35.227682,2022-09-09,1702,L8
776,135275,-96.304213,35.428701,2022-09-09,1702,L8
778,135277,-97.039686,35.496979,2022-09-09,1702,L8
782,135281,-97.419518,35.505529,2022-09-09,1702,L8
784,135283,-97.321956,35.584268,2022-09-09,1702,L8
796,135295,-96.119453,35.634523,2022-09-09,1702,L8
797,135296,-96.459604,35.666249,2022-09-09,1702,L8
799,135298,-95.331539,35.679582,2022-09-09,1702,L8
801,135300,-96.573336,35.751342,2022-09-09,1702,L8
803,135302,-97.429754,35.760438,2022-09-09,1702,L8
804,135303,-96.555633,35.939187,2022-09-09,1702,L8
805,135304,-96.004632,35.976171,2022-09-09,1702,L8
806,135305,-95.736012,36.005384,2022-09-09,1702,L8
812,135311,-97.022148,36.073263,2022-09-09,1702,L8
814,135313,-95.543348,36.104866,2022-09-09,1702,L8
836,135335,-96.325489,36.117869,2022-09-09,1702,L8
841,135340,-95.813669,36.166978,2022-09-09,1702,L8
842,135341,-96.754406,36.199422,2022-09-09,1702,L8
852,135351,-95.340825,36.269405,2022-09-09,1702,L8
856,135355,-97.257972,36.315174,2022-09-09,1702,L8
859,135358,-95.592816,36.323895,2022-09-09,1702,L8
867,135366,-96.354875,36.668464,2022-09-09,1702,L8
872,135371,-96.811494,30.82408,2022-09-09,1703,L8
874,135373,-97.120764,30.835973,2022-09-09,1703,L8
875,135374,-97.281326,30.837121,2022-09-09,1703,L8
886,135385,-98.017435,30.937372,2022-09-09,1703,L8
887,135386,-97.889414,30.956095,2022-09-09,1703,L8
903,135402,-97.608853,30.962852,2022-09-09,1703,L8
909,135408,-98.203618,31.017152,2022-09-09,1703,L8
911,135410,-97.725589,31.017919,2022-09-09,1703,L8
912,135411,-96.751687,31.021676,2022-09-09,1703,L8
917,135416,-98.245226,31.160863,2022-09-09,1703,L8
918,135417,-96.69631,31.181159,2022-09-09,1703,L8
927,135426,-98.134197,31.221066,2022-09-09,1703,L8
999,135498,-97.92344,31.391886,2022-09-09,1703,L8
1000,135499,-98.396384,31.397421,2022-09-09,1703,L8
1002,135501,-97.464749,31.407782,2022-09-09,1703,L8
1003,135502,-97.350622,31.528146,2022-09-09,1703,L8
1004,135503,-97.870471,31.546514,2022-09-09,1703,L8
1006,135505,-96.590869,31.601317,2022-09-09,1703,L8
1011,135510,-97.343621,31.638198,2022-09-09,1703,L8
1019,135518,-97.092626,31.661754,2022-09-09,1703,L8
1022,135521,-97.849697,31.719542,2022-09-09,1703,L8
1032,135531,-98.355052,31.80944,2022-09-09,1703,L8
1036,135535,-98.193589,31.8253,2022-09-09,1703,L8
1038,135537,-96.486589,31.846048,2022-09-09,1703,L8
1039,135538,-98.449847,31.911651,2022-09-09,1703,L8
1041,135540,-98.022351,31.92126,2022-09-09,1703,L8
1042,135541,-96.894728,31.934635,2022-09-09,1703,L8
1049,135548,-97.911116,31.936052,2022-09-09,1703,L8
1053,135552,-97.705302,31.970385,2022-09-09,1703,L8
1055,135554,-97.554182,32.01124,2022-09-09,1703,L8
1068,135567,-98.030502,32.051499,2022-09-09,1703,L8
1070,135569,-96.444997,32.054885,2022-09-09,1703,L8
1073,135572,-98.200475,32.091928,2022-09-09,1703,L8
1076,135575,-96.602903,32.102612,2022-09-09,1703,L8
1078,135577,-97.58507,32.150414,2022-09-09,1703,L8
1085,135584,-97.008309,32.169707,2022-09-09,1703,L8
1102,135601,-98.351444,32.277367,2022-09-09,1703,L8
1105,135604,-97.956622,32.316398,2022-09-09,1703,L8
1114,135613,-97.467167,32.333591,2022-09-09,1703,L8
1148,135647,-98.240799,32.745739,2022-09-09,1703,L8
1149,135648,-104.233499,47.702817,2022-09-09,1747,L9
1150,135649,-103.481824,47.864043,2022-09-09,1747,L9
1152,135651,-103.780855,47.924293,2022-09-09,1747,L9
1162,135661,-103.307741,47.962293,2022-09-09,1747,L9
1164,135663,-104.059575,47.967672,2022-09-09,1747,L9
1178,135677,-103.880809,48.019243,2022-09-09,1747,L9
1186,135685,-103.903325,48.661565,2022-09-09,1747,L9
1189,135688,-102.85555,49.031969,2022-09-09,1747,L9
1190,135689,-103.984328,49.089528,2022-09-09,1747,L9
1191,135690,-102.758643,49.415257,2022-09-09,1747,L9
1198,135697,-103.842493,49.480304,2022-09-09,1747,L9
1200,135699,-102.816015,49.826829,2022-09-09,1747,L9
1204,135703,-107.309325,39.506616,2022-09-09,1749,L9
1205,135704,-108.24179,39.833746,2022-09-09,1749,L9
1206,135705,-108.33601,40.243146,2022-09-09,1749,L9
1209,135708,-107.542628,40.516523,2022-09-09,1749,L9
1210,135709,-107.821128,41.64759,2022-09-09,1749,L9
1211,135710,-107.614801,37.324116,2022-09-09,1750,L9
1212,135711,-107.888707,37.387597,2022-09-09,1750,L9
1214,135713,-106.935533,38.537094,2022-09-09,1750,L9
1215,135714,-107.726322,38.671354,2022-09-09,1750,L9
1216,135715,-108.495638,38.745729,2022-09-09,1750,L9
1262,135761,-108.383133,39.080363,2022-09-09,1750,L9
1267,135766,-107.785677,36.248142,2022-09-09,1751,L9
1273,135772,-108.08816,36.692786,2022-09-09,1751,L9
1274,135773,-116.309683,49.538275,2022-09-09,1836,L8
1280,135779,-117.272157,49.627443,2022-09-09,1836,L8
1624,136123,-116.552439,49.744547,2022-09-09,1836,L8
1642,136141,-116.999234,49.895977,2022-09-09,1836,L8
1650,136149,-117.120093,47.730148,2022-09-09,1837,L8
1654,136153,-115.721038,48.004889,2022-09-09,1837,L8
2518,137017,-115.941152,48.098092,2022-09-09,1837,L8
2541,137040,-115.652596,48.099929,2022-09-09,1837,L8
2729,137228,-117.494022,48.429302,2022-09-09,1837,L8
2897,137396,-117.085153,48.624652,2022-09-09,1837,L8
2898,137397,-116.169015,48.633291,2022-09-09,1837,L8
2910,137409,-116.364498,48.69526,2022-09-09,1837,L8
2943,137442,-116.472122,48.773529,2022-09-09,1837,L8
3099,137598,-116.581737,48.800158,2022-09-09,1837,L8
3147,137646,-117.152472,48.807833,2022-09-09,1837,L8
3653,138152,-116.488853,48.89505,2022-09-09,1837,L8
3658,138157,-117.234378,48.935886,2022-09-09,1837,L8
3682,138181,-117.042682,48.94934,2022-09-09,1837,L8
3686,138185,-115.669234,49.086865,2022-09-09,1837,L8
3706,138205,-117.069655,49.193285,2022-09-09,1837,L8
3711,138210,-117.121923,49.350567,2022-09-09,1837,L8
4116,138615,-118.515366,44.360719,2022-09-09,1838,L8
4117,138616,-118.707036,44.736933,2022-09-09,1838,L8
4119,138618,-117.05918,45.113989,2022-09-09,1838,L8
4780,139279,-117.469356,45.228622,2022-09-09,1838,L8
4814,139313,-116.757017,45.316552,2022-09-09,1838,L8
4832,139331,-117.574666,45.325896,2022-09-09,1838,L8
5211,139710,-116.72694,45.442593,2022-09-09,1838,L8
5220,139719,-116.756443,45.539602,2022-09-09,1838,L8
5234,139733,-116.659351,45.582288,2022-09-09,1838,L8
5319,139818,-116.760245,45.639521,2022-09-09,1838,L8
5632,140131,-116.971953,46.427114,2022-09-09,1838,L8
5634,140133,-120.8706,35.961416,2022-09-09,1840,L8
5635,140134,-120.007791,35.963002,2022-09-09,1840,L8
5636,140135,-119.898424,36.25815,2022-09-09,1840,L8
5639,140138,-120.195604,36.283878,2022-09-09,1840,L8
5641,140140,-119.875059,36.383521,2022-09-09,1840,L8
5655,140154,-119.797247,36.511488,2022-09-09,1840,L8
5661,140160,-121.406227,36.533315,2022-09-09,1840,L8
5662,140161,-120.134216,36.663895,2022-09-09,1840,L8
5666,140165,-119.892043,36.702962,2022-09-09,1840,L8
5670,140169,-120.675769,36.789804,2022-09-09,1840,L8
5672,140171,-120.255503,36.791929,2022-09-09,1840,L8
5676,140175,-120.871002,36.974619,2022-09-09,1840,L8
5678,140177,-120.196225,37.024936,2022-09-09,1840,L8
5684,140183,-120.3616,37.078746,2022-09-09,1840,L8
5691,140190,-121.679236,37.184305,2022-09-09,1840,L8
5693,140192,-120.504513,37.309209,2022-09-09,1840,L8
5697,140196,-119.497203,37.625023,2022-09-09,1840,L8
5965,140464,-120.812328,37.687857,2022-09-09,1840,L8
5974,140473,-120.957622,37.835374,2022-09-09,1840,L8
5976,140475,-121.185185,37.88317,2022-09-09,1840,L8
5980,140479,-119.519822,37.947316,2022-09-09,1840,L8
5992,140491,-120.287942,37.971605,2022-09-09,1840,L8
5995,140494,-121.101188,38.098396,2022-09-09,1840,L8
5996,140495,-120.858208,38.159909,2022-09-09,1840,L8
5998,140497,-121.369842,38.385758,2022-09-09,1840,L8
6004,140503,-120.667837,38.449309,2022-09-09,1840,L8
6005,140504,-120.826897,38.646727,2022-09-09,1840,L8
6006,140505,-121.275628,38.879115,2022-09-09,1840,L8
6007,140506,-120.659809,38.918669,2022-09-09,1840,L8
7391,141890,-120.784063,38.984075,2022-09-09,1840,L8
7870,142369,-119.941653,39.013131,2022-09-09,1840,L8
8023,142522,-120.674682,39.024652,2022-09-09,1840,L8
9024,143523,-119.192564,39.081315,2022-09-09,1840,L8
9025,143524,-121.052805,39.148351,2022-09-09,1840,L8
9026,143525,-119.620088,39.492563,2022-09-09,1840,L8
9027,143526,-119.873843,39.51156,2022-09-09,1840,L8
9029,143528,-119.040309,39.562863,2022-09-09,1840,L8
9031,143530,-119.521364,39.562877,2022-09-09,1840,L8
0,143580,-66.625871,45.817888,2022-09-10,1513,L9
1,143581,-67.85065,45.844879,2022-09-10,1513,L9
2,143582,-67.771814,46.265544,2022-09-10,1513,L9
3,143583,-65.891858,47.894351,2022-09-10,1513,L9
5,143585,-67.398549,45.142743,2022-09-10,1514,L9
6,143586,-79.022117,48.253029,2022-09-10,1602,L8
11,143591,-79.184732,45.637499,2022-09-10,1603,L8
17,143597,-81.485384,41.026975,2022-09-10,1604,L8
18,143598,-80.575561,41.499854,2022-09-10,1604,L8
19,143599,-80.798305,41.534779,2022-09-10,1604,L8
20,143600,-80.108604,41.712544,2022-09-10,1604,L8
22,143602,-80.427001,41.878049,2022-09-10,1604,L8
24,143604,-79.353917,41.991428,2022-09-10,1604,L8
28,143608,-81.36961,42.756443,2022-09-10,1604,L8
30,143610,-80.1005,42.799434,2022-09-10,1604,L8
44,143624,-80.894705,42.837499,2022-09-10,1604,L8
45,143625,-81.179623,42.855778,2022-09-10,1604,L8
49,143629,-80.305572,43.061831,2022-09-10,1604,L8
50,143630,-79.173099,43.121751,2022-09-10,1604,L8
54,143634,-79.589422,43.12305,2022-09-10,1604,L8
55,143635,-79.312926,43.159827,2022-09-10,1604,L8
56,143636,-79.172003,43.232759,2022-09-10,1604,L8
59,143639,-80.711648,43.361001,2022-09-10,1604,L8
61,143641,-80.043775,43.664771,2022-09-10,1604,L8
62,143642,-79.248694,43.789869,2022-09-10,1604,L8
64,143644,-80.758039,43.797091,2022-09-10,1604,L8
71,143651,-80.405187,43.841988,2022-09-10,1604,L8
73,143653,-79.845243,43.849857,2022-09-10,1604,L8
77,143657,-78.913477,43.854467,2022-09-10,1604,L8
97,143677,-80.365717,43.9744,2022-09-10,1604,L8
99,143679,-80.469902,44.119165,2022-09-10,1604,L8
103,143683,-79.405554,44.241074,2022-09-10,1604,L8
105,143685,-78.608959,44.308468,2022-09-10,1604,L8
106,143686,-79.757763,44.571169,2022-09-10,1604,L8
107,143687,-80.87003,44.597837,2022-09-10,1604,L8
109,143689,-92.07737,46.730639,2022-09-10,1652,L9
110,143690,-91.553171,47.634979,2022-09-10,1652,L9
111,143691,-92.930319,45.072125,2022-09-10,1653,L9
113,143693,-93.156262,38.0236,2022-09-10,1654,L9
114,143694,-94.139888,38.06306,2022-09-10,1654,L9
121,143701,-94.007693,38.198372,2022-09-10,1654,L9
124,143704,-93.350764,38.241377,2022-09-10,1654,L9
126,143706,-93.791695,38.310608,2022-09-10,1654,L9
128,143708,-93.375099,38.373513,2022-09-10,1654,L9
129,143709,-94.577335,38.383778,2022-09-10,1654,L9
130,143710,-92.984585,38.452249,2022-09-10,1654,L9
134,143714,-94.800573,38.631971,2022-09-10,1654,L9
139,143719,-93.219566,38.728622,2022-09-10,1654,L9
142,143722,-92.780052,38.778095,2022-09-10,1654,L9
146,143726,-94.140196,39.10633,2022-09-10,1654,L9
148,143728,-93.926782,39.236086,2022-09-10,1654,L9
149,143729,-93.293449,39.404302,2022-09-10,1654,L9
153,143733,-92.496533,39.745527,2022-09-10,1654,L9
154,143734,-92.559144,40.410693,2022-09-10,1654,L9
156,143736,-94.35639,33.698521,2022-09-10,1655,L9
158,143738,-94.82279,33.713349,2022-09-10,1655,L9
159,143739,-96.048276,33.899028,2022-09-10,1655,L9
161,143741,-95.901934,33.97315,2022-09-10,1655,L9
199,143779,-94.941869,34.012075,2022-09-10,1655,L9
212,143792,-96.063151,34.042524,2022-09-10,1655,L9
214,143794,-94.754816,34.093608,2022-09-10,1655,L9
216,143796,-95.571875,34.115457,2022-09-10,1655,L9
219,143799,-96.155296,34.379821,2022-09-10,1655,L9
224,143804,-94.990039,34.746771,2022-09-10,1655,L9
225,143805,-95.519624,34.857037,2022-09-10,1655,L9
226,143806,-95.711212,34.92674,2022-09-10,1655,L9
229,143809,-95.528088,34.972608,2022-09-10,1655,L9
232,143812,-94.002007,35.207417,2022-09-10,1655,L9
236,143816,-94.463092,35.226796,2022-09-10,1655,L9
240,143820,-94.150633,35.229899,2022-09-10,1655,L9
263,143843,-94.255131,35.251041,2022-09-10,1655,L9
269,143849,-95.355514,35.312236,2022-09-10,1655,L9
272,143852,-95.572169,35.361091,2022-09-10,1655,L9
274,143854,-94.860206,35.439064,2022-09-10,1655,L9
293,143873,-94.514911,35.442539,2022-09-10,1655,L9
296,143876,-94.304511,35.451218,2022-09-10,1655,L9
308,143888,-95.924237,35.603457,2022-09-10,1655,L9
314,143894,-95.305136,35.674501,2022-09-10,1655,L9
315,143895,-95.194658,35.706584,2022-09-10,1655,L9
339,143919,-95.839649,35.776365,2022-09-10,1655,L9
342,143922,-94.819743,35.812633,2022-09-10,1655,L9
346,143926,-94.591332,35.89701,2022-09-10,1655,L9
347,143927,-95.035444,35.925188,2022-09-10,1655,L9
349,143929,-95.80156,35.929214,2022-09-10,1655,L9
352,143932,-94.309994,36.009945,2022-09-10,1655,L9
356,143936,-95.176875,36.014648,2022-09-10,1655,L9
357,143937,-93.992951,36.078441,2022-09-10,1655,L9
359,143939,-94.535682,36.147087,2022-09-10,1655,L9
360,143940,-95.569764,36.152069,2022-09-10,1655,L9
361,143941,-94.436052,36.224048,2022-09-10,1655,L9
366,143946,-94.662658,36.317387,2022-09-10,1655,L9
367,143947,-94.080687,36.377615,2022-09-10,1655,L9
369,143949,-94.499263,36.422583,2022-09-10,1655,L9
373,143953,-93.751939,36.518067,2022-09-10,1655,L9
377,143957,-93.579479,36.575823,2022-09-10,1655,L9
379,143959,-93.981736,36.646478,2022-09-10,1655,L9
383,143963,-95.495917,36.679798,2022-09-10,1655,L9
384,143964,-94.758788,36.682697,2022-09-10,1655,L9
386,143966,-93.576587,36.727827,2022-09-10,1655,L9
390,143970,-94.481928,36.86386,2022-09-10,1655,L9
392,143972,-94.321906,36.87386,2022-09-10,1655,L9
393,143973,-93.598927,36.878621,2022-09-10,1655,L9
394,143974,-93.867108,36.928349,2022-09-10,1655,L9
400,143980,-93.557286,36.985104,2022-09-10,1655,L9
401,143981,-93.333428,37.057067,2022-09-10,1655,L9
402,143982,-94.278062,37.07012,2022-09-10,1655,L9
403,143983,-94.506367,37.079608,2022-09-10,1655,L9
405,143985,-94.810968,37.101846,2022-09-10,1655,L9
406,143986,-93.869773,37.103293,2022-09-10,1655,L9
409,143989,-94.240469,37.185984,2022-09-10,1655,L9
413,143993,-94.489851,37.201227,2022-09-10,1655,L9
417,143997,-93.865296,37.243672,2022-09-10,1655,L9
419,143999,-94.83291,37.255629,2022-09-10,1655,L9
426,144006,-93.678499,37.459867,2022-09-10,1655,L9
428,144008,-93.813353,37.539596,2022-09-10,1655,L9
437,144017,-94.704664,37.552804,2022-09-10,1655,L9
438,144018,-94.576066,37.606504,2022-09-10,1655,L9
468,144048,-93.894074,37.673399,2022-09-10,1655,L9
469,144049,-94.603116,37.710774,2022-09-10,1655,L9
473,144053,-93.135949,37.758371,2022-09-10,1655,L9
477,144057,-94.049457,37.836514,2022-09-10,1655,L9
479,144059,-93.672641,37.864416,2022-09-10,1655,L9
481,144061,-93.377309,37.870329,2022-09-10,1655,L9
483,144063,-95.002444,38.018005,2022-09-10,1655,L9
494,144074,-94.666064,38.10355,2022-09-10,1655,L9
503,144083,-95.317565,30.736054,2022-09-10,1656,L9
506,144086,-95.425351,30.849355,2022-09-10,1656,L9
507,144087,-95.76569,30.863091,2022-09-10,1656,L9
513,144093,-96.351917,30.920907,2022-09-10,1656,L9
516,144096,-95.908729,30.957347,2022-09-10,1656,L9
520,144100,-96.016066,31.016563,2022-09-10,1656,L9
522,144102,-96.438825,31.025999,2022-09-10,1656,L9
524,144104,-95.550783,31.049602,2022-09-10,1656,L9
526,144106,-96.537887,31.097422,2022-09-10,1656,L9
529,144109,-96.057562,31.194123,2022-09-10,1656,L9
531,144111,-96.580222,31.245266,2022-09-10,1656,L9
532,144112,-95.084809,31.270403,2022-09-10,1656,L9
533,144113,-96.45197,31.276094,2022-09-10,1656,L9
547,144127,-96.175039,31.281891,2022-09-10,1656,L9
581,144161,-95.799291,31.325264,2022-09-10,1656,L9
582,144162,-96.303896,31.346258,2022-09-10,1656,L9
588,144168,-95.187758,31.362857,2022-09-10,1656,L9
594,144174,-95.026067,31.396092,2022-09-10,1656,L9
595,144175,-96.060036,31.436166,2022-09-10,1656,L9
597,144177,-96.573114,31.448563,2022-09-10,1656,L9
602,144182,-95.824189,31.514629,2022-09-10,1656,L9
603,144183,-95.322789,31.51904,2022-09-10,1656,L9
607,144187,-96.966081,31.551895,2022-09-10,1656,L9
609,144189,-96.716117,31.570773,2022-09-10,1656,L9
621,144201,-95.685094,31.630711,2022-09-10,1656,L9
622,144202,-95.562262,31.648387,2022-09-10,1656,L9
623,144203,-95.08283,31.665504,2022-09-10,1656,L9
625,144205,-96.876767,31.674692,2022-09-10,1656,L9
627,144207,-96.222256,31.685894,2022-09-10,1656,L9
628,144208,-96.694944,31.698213,2022-09-10,1656,L9
654,144234,-96.07117,31.727764,2022-09-10,1656,L9
